Country Name,Country Code,Indicator Name,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Ghana,GHA,Progression to secondary school (%),93.36263,93.36263,88.37117,88.56477,98.24089,98.24089,93.13518,93.71321,93.71321,93.71321,93.71321,93.71321,93.71321,93.71321
Guinea,GIN,Progression to secondary school (%),53.68529,53.68529,54.68611,68.78568,68.78568,68.78568,68.78568,68.78568,68.78568,68.78568,68.78568,68.78568,68.78568,68.78568
"Gambia, The",GMB,Progression to secondary school (%),86.42372,92.35212,93.33704,94.41595,94.41595,94.41595,94.41595,94.41595,94.41595,94.41595,94.41595,94.41595,94.41595,94.41595
Guinea-Bissau,GNB,Progression to secondary school (%),91.91553283687944,91.90757617021276,91.4153885815603,91.84478985815602,91.43973361702126,91.64814758865249,91.78989191489362,92.10635078014184,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964
Equatorial Guinea,GNQ,Progression to secondary school (%),97.24351,96.1309,96.1309,96.1309,96.1309,96.1309,96.1309,96.1309,96.1309,96.1309,96.1309,96.1309,96.1309,96.1309
Greece,GRC,Progression to secondary school (%),98.51927,98.41422,99.03985,98.88882,99.56539,97.13093,98.93394,98.93394,98.93394,98.93394,98.93394,98.93394,98.93394,98.93394
Guatemala,GTM,Progression to secondary school (%),89.82081,85.6142,92.45543,85.23767,84.28493,89.46872,89.67384,90.16632,90.16632,90.16632,90.16632,90.16632,90.16632,90.16632
Guyana,GUY,Progression to secondary school (%),91.91553283687944,91.90757617021276,91.4153885815603,91.84478985815602,91.43973361702126,91.64814758865249,91.78989191489362,92.10635078014184,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964
"Hong Kong SAR, China",HKG,Progression to secondary school (%),99.79166,99.95428,99.96111,99.74758,99.79976,99.63259,99.56228,99.93234,99.93234,99.93234,99.93234,99.93234,99.93234,99.93234
Honduras,HND,Progression to secondary school (%),68.44843,68.44843,58.85105,72.07424,72.07424,70.95757,70.95757,70.95757,70.95757,70.95757,70.95757,70.95757,70.95757,70.95757
Croatia,HRV,Progression to secondary school (%),99.4899,99.79657,99.79657,99.79657,99.09972,99.09972,98.58482,98.58482,98.58482,98.58482,98.58482,98.58482,98.58482,98.58482
Haiti,HTI,Progression to secondary school (%),91.91553283687944,91.90757617021276,91.4153885815603,91.84478985815602,91.43973361702126,91.64814758865249,91.78989191489362,92.10635078014184,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964
Hungary,HUN,Progression to secondary school (%),99.68042,99.68042,99.32605,99.61025,99.64058,99.84498,99.50456,99.50456,99.50456,99.50456,99.50456,99.50456,99.50456,99.50456
Indonesia,IDN,Progression to secondary school (%),96.43843,96.43843,91.65313,91.65313,91.65313,91.4969,91.4969,91.4969,91.4969,91.4969,91.4969,91.4969,91.4969,91.4969
India,IND,Progression to secondary school (%),91.99107,91.99107,91.17107,91.17107,90.31791,90.84067,90.34762,91.25519,91.25519,91.25519,91.25519,91.25519,91.25519,91.25519
Ireland,IRL,Progression to secondary school (%),91.91553283687944,91.90757617021276,91.4153885815603,91.84478985815602,91.43973361702126,91.64814758865249,91.78989191489362,92.10635078014184,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964
"Iran, Islamic Rep.",IRN,Progression to secondary school (%),97.32675,97.0223,97.0223,97.0223,95.73712,95.73712,95.73712,95.73712,95.73712,95.73712,95.73712,95.73712,95.73712,95.73712
Iraq,IRQ,Progression to secondary school (%),91.91553283687944,91.90757617021276,91.4153885815603,91.84478985815602,91.43973361702126,91.64814758865249,91.78989191489362,92.10635078014184,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964
Iceland,ISL,Progression to secondary school (%),99.7507,99.67424,99.67424,99.67424,99.67424,99.67424,99.67424,99.67424,99.67424,99.67424,99.67424,99.67424,99.67424,99.67424
Israel,ISR,Progression to secondary school (%),99.91657,99.8852,99.70636,99.99091,99.73494,99.69284,99.58369,99.58369,99.58369,99.58369,99.58369,99.58369,99.58369,99.58369
Italy,ITA,Progression to secondary school (%),99.94311,99.81212,99.89623,99.88062,99.92509,99.92865,99.95024,99.95024,99.95024,99.95024,99.95024,99.95024,99.95024,99.95024
Jamaica,JAM,Progression to secondary school (%),96.41755,96.41755,90.29228,94.36547,90.66748,90.66748,94.51774,97.05363,97.05363,97.05363,97.05363,97.05363,97.05363,97.05363
Jordan,JOR,Progression to secondary school (%),99.12896,99.12896,98.78959,98.78959,98.78959,99.29167,99.29167,97.97957,97.97957,97.97957,97.97957,97.97957,97.97957,97.97957
Japan,JPN,Progression to secondary school (%),99.99912,99.99912,99.99912,99.99912,99.99912,99.97189,99.9955,99.9955,99.9955,99.9955,99.9955,99.9955,99.9955,99.9955
Kazakhstan,KAZ,Progression to secondary school (%),99.96379,99.99645,99.92183,99.75252,99.68696,99.92889,99.14873,99.67997,99.53347,99.53347,99.53347,99.53347,99.53347,99.53347
Kenya,KEN,Progression to secondary school (%),98.76501,98.76501,98.76501,98.76501,98.76501,99.21874,99.21874,99.21874,99.21874,99.21874,99.21874,99.21874,99.21874,99.21874
Kyrgyz Republic,KGZ,Progression to secondary school (%),98.17665,98.9042,99.70495,99.72082,99.21263,99.69497,99.40581,99.76481,99.76481,99.76481,99.76481,99.76481,99.76481,99.76481
Cambodia,KHM,Progression to secondary school (%),81.86726,81.02214,80.20483,79.65697,81.69917,85.04363,87.23371,89.84526,89.84526,89.84526,89.84526,89.84526,89.84526,89.84526
"Korea, Rep.",KOR,Progression to secondary school (%),99.98333,99.98333,99.79734,99.68585,99.639,99.65236,99.6427,99.6427,99.6427,99.6427,99.6427,99.6427,99.6427,99.6427
Kuwait,KWT,Progression to secondary school (%),99.35773,99.35773,98.32508,98.32508,99.67938,99.67938,97.11416,97.79018,97.79018,97.79018,97.79018,97.79018,97.79018,97.79018
Lao PDR,LAO,Progression to secondary school (%),82.81291,84.47117,86.71986,90.17604,89.09914,88.37117,87.6931,86.18363,86.18363,86.18363,86.18363,86.18363,86.18363,86.18363
Lebanon,LBN,Progression to secondary school (%),95.15928,96.34614,98.32798,99.15588,89.36041,95.35669,97.59418,96.2329,96.2329,96.2329,96.2329,96.2329,96.2329,96.2329
Liberia,LBR,Progression to secondary school (%),79.3803,79.3803,79.3803,79.3803,79.3803,79.3803,79.62714,79.62714,79.62714,79.62714,79.62714,79.62714,79.62714,79.62714
Libya,LBY,Progression to secondary school (%),91.91553283687944,91.90757617021276,91.4153885815603,91.84478985815602,91.43973361702126,91.64814758865249,91.78989191489362,92.10635078014184,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964
Sri Lanka,LKA,Progression to secondary school (%),98.73962,98.45747,99.72288,99.73174,99.7243,99.7243,99.43399,99.43399,99.43399,99.43399,99.43399,99.43399,99.43399,99.43399
Lesotho,LSO,Progression to secondary school (%),85.01314,85.60718,84.71093,84.90076,86.5959,87.52957,87.52957,87.52957,87.52957,87.52957,87.52957,87.52957,87.52957,87.52957
Lithuania,LTU,Progression to secondary school (%),98.80052,99.39431,99.30393,99.26737,99.51795,99.7004,99.21346,99.21346,99.21346,99.21346,99.21346,99.21346,99.21346,99.21346
Luxembourg,LUX,Progression to secondary school (%),91.91553283687944,91.90757617021276,91.4153885815603,91.84478985815602,91.43973361702126,91.64814758865249,91.78989191489362,92.10635078014184,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964
Latvia,LVA,Progression to secondary school (%),98.76816,99.00232,97.89605,98.34138,98.37766,98.89527,98.9753,98.9753,98.9753,98.9753,98.9753,98.9753,98.9753,98.9753
Morocco,MAR,Progression to secondary school (%),88.42962,88.61595,90.36503,88.67527,87.39631,88.72606,90.23321,90.51535,90.51535,90.51535,90.51535,90.51535,90.51535,90.51535
Moldova,MDA,Progression to secondary school (%),98.12576,98.42495,97.84004,98.29446,97.94245,98.22016,98.43494,98.26174,98.26174,98.26174,98.26174,98.26174,98.26174,98.26174
Madagascar,MDG,Progression to secondary school (%),79.81342,78.50404,72.8611,75.86272,76.03973,73.22756,73.22756,73.22756,73.22756,73.22756,73.22756,73.22756,73.22756,73.22756
Mexico,MEX,Progression to secondary school (%),96.35422,96.85811,96.54607,96.77148,97.06493,96.22451,96.57231,96.57231,96.57231,96.57231,96.57231,96.57231,96.57231,96.57231
North Macedonia,MKD,Progression to secondary school (%),99.86219,99.86219,99.86219,99.86219,99.86219,99.86219,99.86219,99.86219,99.86219,99.86219,99.86219,99.86219,99.86219,99.86219
Mali,MLI,Progression to secondary school (%),92.88982,92.88982,79.87108,85.06289,77.9405,78.93006,78.305,78.305,78.305,78.305,78.305,78.305,78.305,78.305
Malta,MLT,Progression to secondary school (%),97.49609,99.39555,98.95627,97.79729,96.78849,98.58775,98.89143,98.89143,98.89143,98.89143,98.89143,98.89143,98.89143,98.89143
Myanmar,MMR,Progression to secondary school (%),91.91553283687944,91.90757617021276,91.4153885815603,91.84478985815602,91.43973361702126,91.64814758865249,91.78989191489362,92.10635078014184,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964
Montenegro,MNE,Progression to secondary school (%),96.62906,96.62906,96.62906,96.62906,96.62906,96.62906,99.83714,99.83167,99.83167,99.83167,99.83167,99.83167,99.83167,99.83167
Mongolia,MNG,Progression to secondary school (%),99.07912,99.07912,99.07912,99.07912,99.07912,99.07912,99.07912,99.27289,99.27289,99.27289,99.27289,99.27289,99.27289,99.27289
Mozambique,MOZ,Progression to secondary school (%),59.40572,57.41808,60.51934,61.48243,63.57427,73.91133,73.91133,73.91133,73.91133,73.91133,73.91133,73.91133,73.91133,73.91133
Mauritania,MRT,Progression to secondary school (%),57.504,57.504,57.504,58.19251,59.21408,59.21408,58.3211,65.559,65.559,65.559,65.559,65.559,65.559,65.559
Mauritius,MUS,Progression to secondary school (%),85.83628,87.68455,78.11437,90.2434,85.84674,85.85682,87.53936,99.41551,99.41551,99.41551,99.41551,99.41551,99.41551,99.41551
Malawi,MWI,Progression to secondary school (%),89.04605,86.39633,86.39633,86.39633,86.39633,86.39633,86.39633,86.39633,86.39633,86.39633,86.39633,86.39633,86.39633,86.39633
Malaysia,MYS,Progression to secondary school (%),94.76481,92.97222,90.74882,89.0528,87.5275,87.18627,91.04953,91.04953,91.04953,91.04953,91.04953,91.04953,91.04953,91.04953
Namibia,NAM,Progression to secondary school (%),95.9698,95.9698,95.9698,95.9698,95.9698,95.9698,95.9698,95.9698,95.9698,95.9698,95.9698,95.9698,95.9698,95.9698
Niger,NER,Progression to secondary school (%),72.24763,64.00553,69.67891,64.82125,64.82125,58.26901,58.26901,58.26901,58.26901,58.26901,58.26901,58.26901,58.26901,58.26901
Nigeria,NGA,Progression to secondary school (%),91.91553283687944,91.90757617021276,91.4153885815603,91.84478985815602,91.43973361702126,91.64814758865249,91.78989191489362,92.10635078014184,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964
Nicaragua,NIC,Progression to secondary school (%),91.91553283687944,91.90757617021276,91.4153885815603,91.84478985815602,91.43973361702126,91.64814758865249,91.78989191489362,92.10635078014184,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964
Netherlands,NLD,Progression to secondary school (%),91.91553283687944,91.90757617021276,91.4153885815603,91.84478985815602,91.43973361702126,91.64814758865249,91.78989191489362,92.10635078014184,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964
Norway,NOR,Progression to secondary school (%),99.79966,99.71734,99.24731,99.97067,99.93242,99.95767,99.67424,99.67424,99.67424,99.67424,99.67424,99.67424,99.67424,99.67424
Nepal,NPL,Progression to secondary school (%),86.21871,86.21871,86.21871,87.51016,87.29895,87.46915,82.38135,82.38135,82.38135,82.38135,82.38135,82.38135,82.38135,82.38135
New Zealand,NZL,Progression to secondary school (%),91.91553283687944,91.90757617021276,91.4153885815603,91.84478985815602,91.43973361702126,91.64814758865249,91.78989191489362,92.10635078014184,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964
Oman,OMN,Progression to secondary school (%),99.63512,99.63512,99.6824,99.90418,99.35751,98.51826,98.28044,98.32518,98.32518,98.32518,98.32518,98.32518,98.32518,98.32518
Pakistan,PAK,Progression to secondary school (%),74.84759,80.14834,77.04941,81.32559,81.32559,86.22358,86.22358,87.50431,87.50431,87.50431,87.50431,87.50431,87.50431,87.50431
Panama,PAN,Progression to secondary school (%),98.8914,98.77133,98.77133,98.77133,99.19081,99.19081,99.19081,99.19081,99.19081,99.19081,99.19081,99.19081,99.19081,99.19081
Peru,PER,Progression to secondary school (%),94.37639,90.85626,99.14629,94.46829,95.45288,94.94114,93.79209,95.42862,95.42862,95.42862,95.42862,95.42862,95.42862,95.42862
Philippines,PHL,Progression to secondary school (%),97.44923,97.44923,97.44923,97.44923,97.44923,96.58693,96.59469,96.59469,96.59469,96.59469,96.59469,96.59469,96.59469,96.59469
Papua New Guinea,PNG,Progression to secondary school (%),91.91553283687944,91.90757617021276,91.4153885815603,91.84478985815602,91.43973361702126,91.64814758865249,91.78989191489362,92.10635078014184,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964
Poland,POL,Progression to secondary school (%),99.18259,99.18259,99.29776,99.37275,99.46747,99.52425,99.7691,99.7691,99.7691,99.7691,99.7691,99.7691,99.7691,99.7691
"Korea, Dem. People's Rep.",PRK,Progression to secondary school (%),91.91553283687944,91.90757617021276,91.4153885815603,91.84478985815602,91.43973361702126,91.64814758865249,91.78989191489362,92.10635078014184,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964
Portugal,PRT,Progression to secondary school (%),91.91553283687944,91.90757617021276,91.4153885815603,91.84478985815602,91.43973361702126,91.64814758865249,91.78989191489362,92.10635078014184,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964
Paraguay,PRY,Progression to secondary school (%),92.9802,94.45507,94.45507,94.45507,94.45507,94.45507,94.45507,94.45507,94.45507,94.45507,94.45507,94.45507,94.45507,94.45507
West Bank and Gaza,PSE,Progression to secondary school (%),97.24531,98.30376,97.92226,99.44818,98.6471,99.24897,98.80546,96.97746,96.97746,96.97746,96.97746,96.97746,96.97746,96.97746
Qatar,QAT,Progression to secondary school (%),99.97413,99.97413,99.70019,99.76481,99.50335,99.56406,98.91265,98.91265,98.91265,98.91265,98.91265,98.91265,98.91265,98.91265
Romania,ROU,Progression to secondary school (%),99.53225,99.34321,99.34321,99.34321,99.51149,99.51149,99.54848,99.54848,99.54848,99.54848,99.54848,99.54848,99.54848,99.54848
Russian Federation,RUS,Progression to secondary school (%),100.0,100.0,100.0,99.81765,99.91786,99.94258,99.94258,99.94258,99.94258,99.94258,99.94258,99.94258,99.94258,99.94258
Rwanda,RWA,Progression to secondary school (%),79.30249,79.30249,74.93462,71.82618,68.46453,72.02583,82.41147,72.66696,72.66696,72.66696,72.66696,72.66696,72.66696,72.66696
Saudi Arabia,SAU,Progression to secondary school (%),96.75693,96.75693,99.30406,96.33579,89.02329,87.21418,92.12202,97.98066,97.98066,97.98066,97.98066,97.98066,97.98066,97.98066
Sudan,SDN,Progression to secondary school (%),95.85305,95.85305,95.85305,94.40323,94.25343,91.53889,91.99148,91.99148,91.99148,91.99148,91.99148,91.99148,91.99148,91.99148
Senegal,SEN,Progression to secondary school (%),94.65878,92.87098,91.96131,90.8836,89.99562,76.50846,72.97542,72.97542,72.97542,72.97542,72.97542,72.97542,72.97542,72.97542
Singapore,SGP,Progression to secondary school (%),99.1262,99.1262,99.1262,99.1262,99.1262,99.1262,99.1262,99.1262,99.1262,99.1262,99.1262,99.1262,99.1262,99.1262
Sierra Leone,SLE,Progression to secondary school (%),79.28874,79.28874,87.96094,87.96094,91.50891,91.50891,87.52877,90.46347,90.46347,90.46347,90.46347,90.46347,90.46347,90.46347
El Salvador,SLV,Progression to secondary school (%),96.3211,95.82026,93.7283,93.1424,93.43319,92.59129,92.08977,95.17199,95.17199,95.17199,95.17199,95.17199,95.17199,95.17199
Serbia,SRB,Progression to secondary school (%),99.94697,99.73607,99.6566,99.87403,99.49816,99.57918,99.54766,99.69101,99.69101,99.69101,99.69101,99.69101,99.69101,99.69101
Suriname,SUR,Progression to secondary school (%),69.9588,72.60321,73.24068,70.03521,69.72656,68.38689,62.48889,66.37433,66.37433,66.37433,66.37433,66.37433,66.37433,66.37433
Slovak Republic,SVK,Progression to secondary school (%),99.28592,99.25003,99.24747,99.19979,99.07942,99.07942,99.10713,99.10713,99.10713,99.10713,99.10713,99.10713,99.10713,99.10713
Slovenia,SVN,Progression to secondary school (%),99.98133,99.83864,99.73209,99.72762,99.89622,99.25425,99.96649,99.96649,99.96649,99.96649,99.96649,99.96649,99.96649,99.96649
